0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.6760393381118774,0.7328433990478516,8.500679626877172e-08,0.7000223398208618,0.7091420888900757,0.04065569117665291,0.7283036708831787,0.6894927620887756,0.05455118790268898,0.7492886781692505,0.6821106672286987,0.059649109840393066,0.7691157460212708,0.6830170750617981,0.06411132216453552,0.7362452745437622,0.6466279625892639,0.027542099356651306,0.7782424688339233,0.629226803779602,0.02851073443889618,0.8018479943275452,0.6498720049858093,0.034214191138744354,0.8138445019721985,0.6750057339668274,0.04011113569140434,0.737847089767456,0.6550981402397156,0.0034366033505648375,0.7862256169319153,0.6337753534317017,0.0014291082043200731,0.810850203037262,0.6646189093589783,0.00883806124329567,0.8187761306762695,0.6945580244064331,0.017346663400530815,0.7388010621070862,0.6747292280197144,-0.018458155915141106,0.7838183045387268,0.6522983908653259,-0.019760020077228546,0.8086850047111511,0.6781102418899536,-0.011486382223665714,0.8186549544334412,0.7043787240982056,-0.003533992450684309,0.7410041689872742,0.7065407037734985,-0.03734729066491127,0.7785834670066833,0.6874011754989624,-0.03928966820240021,0.8017494678497314,0.6961572170257568,-0.03607289120554924,0.8153969049453735,0.7094947695732117,-0.03177456557750702
0.6634702682495117,0.7322446703910828,4.7480302356461834e-08,0.6899948716163635,0.706371545791626,0.02845209464430809,0.7200092077255249,0.6844669580459595,0.03658708184957504,0.7419443726539612,0.6840053796768188,0.037685826420784,0.7610703706741333,0.6873717904090881,0.038265760987997055,0.7305185198783875,0.6465604305267334,0.017035841941833496,0.7778204679489136,0.6300957202911377,0.013856029137969017,0.7992625832557678,0.6559332609176636,0.014246391132473946,0.8103020191192627,0.6839228868484497,0.01566614955663681,0.7321463227272034,0.6517308354377747,-0.0015294962795451283,0.7850075960159302,0.6346789598464966,-0.006349760107696056,0.8095257878303528,0.6662915945053101,-0.004190798848867416,0.8187708258628845,0.6966603994369507,-0.001313864951953292,0.732305645942688,0.669255256652832,-0.01855938695371151,0.7842951416969299,0.6523293852806091,-0.021071845665574074,0.8094713091850281,0.6825135350227356,-0.01645354926586151,0.8205946683883667,0.71164470911026,-0.01283078733831644,0.7341920137405396,0.7007784843444824,-0.03366445377469063,0.7757867574691772,0.6864162683486938,-0.035053301602602005,0.7981439828872681,0.6980709433555603,-0.03220846503973007,0.8109063506126404,0.7138423919677734,-0.029793011024594307
0.6578376293182373,0.734386146068573,4.946815579387476e-08,0.6878862977027893,0.7129273414611816,0.027616672217845917,0.7181320190429688,0.6899047493934631,0.03553985059261322,0.7402992248535156,0.6868045926094055,0.036463044583797455,0.7585431933403015,0.6860007643699646,0.03690240532159805,0.7281568646430969,0.6471300721168518,0.01688847504556179,0.7760016918182373,0.6308481693267822,0.013196945190429688,0.7977831363677979,0.6562008261680603,0.012889600358903408,0.8090851902961731,0.6832377910614014,0.01377110369503498,0.7291233539581299,0.6517639756202698,-0.0014846271369606256,0.7835487723350525,0.6318268775939941,-0.006893747020512819,0.8084129691123962,0.6631428003311157,-0.005861244630068541,0.8183501958847046,0.6939155459403992,-0.003764973022043705,0.7291132807731628,0.6700407862663269,-0.018382105976343155,0.7824694514274597,0.6523452401161194,-0.021362463012337685,0.8080301284790039,0.6829597353935242,-0.01805516891181469,0.8202146887779236,0.7121717929840088,-0.015348440036177635,0.7307558059692383,0.7039598822593689,-0.03336753696203232,0.7730193138122559,0.6899961829185486,-0.03433919697999954,0.7953229546546936,0.701104462146759,-0.031445980072021484,0.8087700605392456,0.7163745760917664,-0.029162000864744186
0.6560536026954651,0.7336869835853577,4.9996142337249694e-08,0.686884343624115,0.7111618518829346,0.0284375362098217,0.716602623462677,0.6880568265914917,0.03633420914411545,0.73869389295578,0.6847651600837708,0.03705574944615364,0.7562762498855591,0.6835792064666748,0.037254367023706436,0.7268877625465393,0.6466588973999023,0.01702790893614292,0.775779664516449,0.6303162574768066,0.013221203349530697,0.7977811694145203,0.6558204293251038,0.013097263872623444,0.8091812133789062,0.6823081374168396,0.01416273508220911,0.7276827096939087,0.6516729593276978,-0.0017753131687641144,0.7836446166038513,0.6311473250389099,-0.007565777748823166,0.8085256218910217,0.6632959842681885,-0.006221983581781387,0.8185624480247498,0.694361686706543,-0.003760369261726737,0.7276330590248108,0.6703739762306213,-0.01902940683066845,0.7820167541503906,0.6519096493721008,-0.02217761240899563,0.8073403835296631,0.6830342411994934,-0.01827244646847248,0.8196733593940735,0.7126503586769104,-0.015055890195071697,0.7292010188102722,0.7049956321716309,-0.034325212240219116,0.7716565728187561,0.6902121305465698,-0.03495721146464348,0.793585479259491,0.7009674906730652,-0.03149545192718506,0.8070756793022156,0.7160259485244751,-0.028806034475564957
0.6563535928726196,0.7353960871696472,5.582701589901262e-08,0.6875636577606201,0.7100571393966675,0.028141293674707413,0.7169135808944702,0.6859720349311829,0.03557867929339409,0.7386882901191711,0.6823495626449585,0.035752397030591965,0.7565142512321472,0.6814655661582947,0.03533690422773361,0.726478099822998,0.6472575664520264,0.016741376370191574,0.7752174735069275,0.6291115880012512,0.012650726363062859,0.7969657182693481,0.6538082957267761,0.012226211838424206,0.8086073994636536,0.679402232170105,0.013067304156720638,0.7274794578552246,0.6525675654411316,-0.0021850576158612967,0.7832806706428528,0.6311649084091187,-0.008278467692434788,0.8081579208374023,0.6627699136734009,-0.007466435432434082,0.8185498714447021,0.6936574578285217,-0.005414544139057398,0.7275876402854919,0.67142653465271,-0.01957726664841175,0.7816367745399475,0.6524475812911987,-0.022813033312559128,0.8068537712097168,0.683190107345581,-0.019231267273426056,0.8194089531898499,0.7125247716903687,-0.016277700662612915,0.7291738390922546,0.7058259844779968,-0.03505271300673485,0.7713118195533752,0.6903793215751648,-0.03535499796271324,0.7931471467018127,0.7004587054252625,-0.031701091676950455,0.8068577647209167,0.7149783968925476,-0.028960099443793297
0.6556941866874695,0.7346253395080566,5.3516988174351354e-08,0.6867370009422302,0.7098731398582458,0.028112897649407387,0.7167642712593079,0.6861920356750488,0.03562011569738388,0.7388013601303101,0.6829854846000671,0.03594047948718071,0.7567617297172546,0.6825337409973145,0.035685401409864426,0.7261379361152649,0.6474892497062683,0.016710693016648293,0.7744817733764648,0.6287599802017212,0.012883349321782589,0.7962529063224792,0.6526926755905151,0.012652860023081303,0.808085024356842,0.6777014136314392,0.013544874265789986,0.7271770238876343,0.6525771617889404,-0.0021153229754418135,0.7830401062965393,0.63120436668396,-0.007998175919055939,0.807930588722229,0.6627311706542969,-0.007128873374313116,0.8184183835983276,0.693484365940094,-0.005123811308294535,0.7272521257400513,0.6712615489959717,-0.019364770501852036,0.7815238237380981,0.6529202461242676,-0.02259298413991928,0.8066650032997131,0.6840955018997192,-0.019024526700377464,0.8190562129020691,0.7135818600654602,-0.016111869364976883,0.7287853360176086,0.7055104374885559,-0.034666214138269424,0.7712458968162537,0.6906887888908386,-0.03483515605330467,0.7927823662757874,0.7018499374389648,-0.03104022517800331,0.8059612512588501,0.7168545722961426,-0.02825801819562912
0.6563323736190796,0.7347835898399353,7.159879800155977e-08,0.6874092817306519,0.7113659977912903,0.026792921125888824,0.7174049615859985,0.6866741180419922,0.03339962288737297,0.7396485209465027,0.6829735040664673,0.03290478140115738,0.7574933767318726,0.6822210550308228,0.03185547888278961,0.7265346050262451,0.6472726464271545,0.015180985443294048,0.7753115892410278,0.629830002784729,0.010557328350841999,0.7974759936332703,0.6545469760894775,0.009638111107051373,0.8094481229782104,0.6799564957618713,0.010091222822666168,0.7271589636802673,0.6521581411361694,-0.003333528758957982,0.7830016613006592,0.6315250396728516,-0.009608238935470581,0.8079735040664673,0.6633570790290833,-0.009168551303446293,0.818848192691803,0.6939936876296997,-0.007555416785180569,0.7272318005561829,0.6707566380500793,-0.020376170054078102,0.7813266515731812,0.6524670720100403,-0.023811299353837967,0.8063408136367798,0.6839056611061096,-0.020475810393691063,0.8188090920448303,0.7133399248123169,-0.017784535884857178,0.7289025187492371,0.7048538327217102,-0.035635288804769516,0.771122395992279,0.6899366974830627,-0.035745278000831604,0.7924487590789795,0.7012470960617065,-0.03189493715763092,0.8056505918502808,0.7163434624671936,-0.02912861853837967
0.6563153862953186,0.7339661121368408,5.171943584514338e-08,0.68671715259552,0.7093391418457031,0.028999028727412224,0.7164592742919922,0.6854925751686096,0.03706280514597893,0.7385741472244263,0.6820725798606873,0.037867382168769836,0.7565140724182129,0.6821812987327576,0.03809760883450508,0.7262939214706421,0.6462345123291016,0.01751997321844101,0.7745455503463745,0.6284177303314209,0.014045695774257183,0.7964727878570557,0.652251124382019,0.014022482559084892,0.8084228038787842,0.6770846247673035,0.014985078014433384,0.7273172736167908,0.6515801548957825,-0.001519888872280717,0.7832140326499939,0.631361722946167,-0.007213309872895479,0.8081082105636597,0.6629957556724548,-0.006065981928259134,0.8186171650886536,0.6935588121414185,-0.003910698462277651,0.7273540496826172,0.6703172326087952,-0.018925486132502556,0.7815660834312439,0.6533624529838562,-0.022050783038139343,0.8066781759262085,0.6846674084663391,-0.01827646791934967,0.8190076947212219,0.71415114402771,-0.015256818383932114,0.7289671301841736,0.7044489979743958,-0.034296829253435135,0.7714245319366455,0.6906310319900513,-0.03439022973179817,0.7926925420761108,0.7021822333335876,-0.03054792806506157,0.8056276440620422,0.7173928618431091,-0.027771420776844025
0.6561773419380188,0.7330548763275146,4.5791495040248265e-08,0.6875723004341125,0.7101929783821106,0.029862042516469955,0.7173722982406616,0.6867044568061829,0.038292475044727325,0.7398461103439331,0.6834506988525391,0.03933921828866005,0.7580227851867676,0.6841200590133667,0.039771292358636856,0.7270286679267883,0.6457353830337524,0.018187478184700012,0.7753943204879761,0.6286745071411133,0.01495626661926508,0.7971841096878052,0.6530503034591675,0.015076776966452599,0.8089741468429565,0.678199291229248,0.016085736453533173,0.7276281118392944,0.6510369181632996,-0.0011740857735276222,0.783466637134552,0.6313769221305847,-0.006663606967777014,0.8082236647605896,0.6634863615036011,-0.005329151172190905,0.818566620349884,0.6941115856170654,-0.0031168616842478514,0.7271875739097595,0.6698511242866516,-0.018837198615074158,0.7814463973045349,0.6533983945846558,-0.021785056218504906,0.8065736889839172,0.684974193572998,-0.017831018194556236,0.8188273906707764,0.7144905924797058,-0.014797544106841087,0.7284631729125977,0.7041870951652527,-0.034383997321128845,0.7709648013114929,0.6908930540084839,-0.0345751978456974,0.7924002408981323,0.7023632526397705,-0.0308538768440485,0.8055307269096375,0.7173980474472046,-0.028209632262587547
0.6551225185394287,0.7296416759490967,6.749584002818665e-08,0.6867152452468872,0.7098687887191772,0.02704644203186035,0.7173833250999451,0.6871365308761597,0.0344676673412323,0.7402814626693726,0.6851221323013306,0.034824009984731674,0.758532702922821,0.685715913772583,0.034663669764995575,0.7267945408821106,0.6446219086647034,0.017002684995532036,0.7755317091941833,0.6295032501220703,0.013082440011203289,0.7974587678909302,0.6543511152267456,0.012229993008077145,0.8093752861022949,0.6792241930961609,0.012548988685011864,0.7274960875511169,0.6494514346122742,-0.0012731662718579173,0.7831206917762756,0.6314969658851624,-0.006934361066669226,0.8078722357749939,0.6638583540916443,-0.006676527671515942,0.8186629414558411,0.6944446563720703,-0.005353114102035761,0.7272931337356567,0.6682552695274353,-0.01812347210943699,0.7813563346862793,0.652660608291626,-0.02143537998199463,0.8064401149749756,0.6846645474433899,-0.018505673855543137,0.8189085125923157,0.7141290903091431,-0.016149379312992096,0.7285959124565125,0.702528178691864,-0.03313110023736954,0.7708721160888672,0.6898841857910156,-0.033282335847616196,0.7920520305633545,0.7021020650863647,-0.029655421152710915,0.8051252365112305,0.7174534201622009,-0.0271140169352293
0.656082034111023,0.7294028401374817,6.985751355159664e-08,0.6866568922996521,0.7079192399978638,0.027373507618904114,0.7164769768714905,0.6840142011642456,0.03440464660525322,0.738756537437439,0.6812570095062256,0.03431010618805885,0.7565147280693054,0.6816694140434265,0.03367868438363075,0.7262154817581177,0.6428930759429932,0.015645597130060196,0.7756703495979309,0.6295726895332336,0.01136226486414671,0.7979488372802734,0.655561625957489,0.01069551520049572,0.8100594282150269,0.6814146637916565,0.011261754669249058,0.7272791862487793,0.647941529750824,-0.0028447776567190886,0.783705472946167,0.6306982636451721,-0.008740145713090897,0.8082426190376282,0.6642168760299683,-0.007837124168872833,0.8186585903167725,0.6952868103981018,-0.005963745526969433,0.7278343439102173,0.6666828989982605,-0.019828658550977707,0.7825894355773926,0.6502810120582581,-0.022975867614150047,0.8075413703918457,0.6826539039611816,-0.019446393474936485,0.8198121786117554,0.7127406597137451,-0.016698192805051804,0.7301048040390015,0.7010573148727417,-0.034972984343767166,0.7730447053909302,0.6878402829170227,-0.03506030514836311,0.7948443293571472,0.699397087097168,-0.03145146742463112,0.8084821701049805,0.7145848274230957,-0.028911804780364037
